Sezon;Data;Gospodarz;Gość;Wynik;Rola;Przeciwnik;Zawodnik;Minuty;Gole;Karne;Żółte;Czerwone;Status;Wejście;Zejście
2010/2011;26 marca 2011 16:00;Odra Wodzisław Śląski;Podbeskidzie Bielsko-Biała;1 - 2;Gość;Odra Wodzisław Śląski;Adam Cieśliński;46;0;0;0;0;Zszedł;0;46
2010/2011;26 marca 2011 16:00;Odra Wodzisław Śląski;Podbeskidzie Bielsko-Biała;1 - 2;Gość;Odra Wodzisław Śląski;Sylwester Patejuk;44;0;0;0;0;Wszedł;46;0
2010/2011;2 kwietnia 2011 20:15;Podbeskidzie Bielsko-Biała;GKS Katowice;2 - 0;Gospodarz;GKS Katowice;(1) Richard Zajac;90;0;0;0;0;Cały mecz;0;0
2010/2011;2 kwietnia 2011 20:15;Podbeskidzie Bielsko-Biała;GKS Katowice;2 - 0;Gospodarz;GKS Katowice;(18) Sławomir Cienciała;90;0;0;0;0;Cały mecz;0;0
2010/2011;2 kwietnia 2011 20:15;Podbeskidzie Bielsko-Biała;GKS Katowice;2 - 0;Gospodarz;GKS Katowice;(7) Juraj Dančík;90;0;0;0;0;Cały mecz;0;0
2010/2011;2 kwietnia 2011 20:15;Podbeskidzie Bielsko-Biała;GKS Katowice;2 - 0;Gospodarz;GKS Katowice;(26) Bartłomiej Konieczny;90;0;0;0;0;Cały mecz;0;0
2010/2011;2 kwietnia 2011 20:15;Podbeskidzie Bielsko-Biała;GKS Katowice;2 - 0;Gospodarz;GKS Katowice;(17) Michał Osiński;90;0;0;0;0;Cały mecz;0;0
2010/2011;2 kwietnia 2011 20:15;Podbeskidzie Bielsko-Biała;GKS Katowice;2 - 0;Gospodarz;GKS Katowice;(28) Dariusz Łatka;90;0;0;0;0;Cały mecz;0;0
2010/2011;2 kwietnia 2011 20:15;Podbeskidzie Bielsko-Biała;GKS Katowice;2 - 0;Gospodarz;GKS Katowice;(19) František Metelka;90;0;0;0;0;Cały mecz;0;0
2010/2011;2 kwietnia 2011 20:15;Podbeskidzie Bielsko-Biała;GKS Katowice;2 - 0;Gospodarz;GKS Katowice;(9) Dariusz Kołodziej;90;0;0;0;0;Cały mecz;0;0
2010/2011;2 kwietnia 2011 20:15;Podbeskidzie Bielsko-Biała;GKS Katowice;2 - 0;Gospodarz;GKS Katowice;(20) Maciej Rogalski;86;0;0;0;0;Zszedł;0;86
2010/2011;2 kwietnia 2011 20:15;Podbeskidzie Bielsko-Biała;GKS Katowice;2 - 0;Gospodarz;GKS Katowice;(8) Piotr Malinowski;4;0;0;0;0;Wszedł;86;0
2010/2011;2 kwietnia 2011 20:15;Podbeskidzie Bielsko-Biała;GKS Katowice;2 - 0;Gospodarz;GKS Katowice;(23) Róbert Demjan;81;0;0;1;0;Zszedł;0;81
2010/2011;2 kwietnia 2011 20:15;Podbeskidzie Bielsko-Biała;GKS Katowice;2 - 0;Gospodarz;GKS Katowice;(11) Sebastian Ziajka;9;1;0;1;0;Wszedł;81;0
2010/2011;2 kwietnia 2011 20:15;Podbeskidzie Bielsko-Biała;GKS Katowice;2 - 0;Gospodarz;GKS Katowice;(13) Sylwester Patejuk;58;1;0;0;0;Zszedł;0;58
2010/2011;2 kwietnia 2011 20:15;Podbeskidzie Bielsko-Biała;GKS Katowice;2 - 0;Gospodarz;GKS Katowice;(16) Adam Cieśliński;32;0;0;0;0;Wszedł;58;0
2010/2011;10 kwietnia 2011 19:00;Łódzki KS;Podbeskidzie Bielsko-Biała;0 - 0;Gość;Łódzki KS;(1) Richard Zajac;90;0;0;0;0;Cały mecz;0;0
2010/2011;10 kwietnia 2011 19:00;Łódzki KS;Podbeskidzie Bielsko-Biała;0 - 0;Gość;Łódzki KS;(18) Sławomir Cienciała;90;0;0;0;0;Cały mecz;0;0
2010/2011;10 kwietnia 2011 19:00;Łódzki KS;Podbeskidzie Bielsko-Biała;0 - 0;Gość;Łódzki KS;(7) Juraj Dančík;90;0;0;1;0;Cały mecz;0;0
2010/2011;10 kwietnia 2011 19:00;Łódzki KS;Podbeskidzie Bielsko-Biała;0 - 0;Gość;Łódzki KS;(26) Bartłomiej Konieczny;90;0;0;0;0;Cały mecz;0;0
2010/2011;10 kwietnia 2011 19:00;Łódzki KS;Podbeskidzie Bielsko-Biała;0 - 0;Gość;Łódzki KS;(17) Michał Osiński;90;0;0;0;0;Cały mecz;0;0
2010/2011;10 kwietnia 2011 19:00;Łódzki KS;Podbeskidzie Bielsko-Biała;0 - 0;Gość;Łódzki KS;(28) Dariusz Łatka;90;0;0;1;0;Cały mecz;0;0
2010/2011;10 kwietnia 2011 19:00;Łódzki KS;Podbeskidzie Bielsko-Biała;0 - 0;Gość;Łódzki KS;(21) Piotr Koman;90;0;0;0;0;Cały mecz;0;0
2010/2011;10 kwietnia 2011 19:00;Łódzki KS;Podbeskidzie Bielsko-Biała;0 - 0;Gość;Łódzki KS;(9) Dariusz Kołodziej;74;0;0;1;0;Zszedł;0;74
2010/2011;10 kwietnia 2011 19:00;Łódzki KS;Podbeskidzie Bielsko-Biała;0 - 0;Gość;Łódzki KS;Maciej Rogalski;16;0;0;1;0;Wszedł;74;0
2010/2011;10 kwietnia 2011 19:00;Łódzki KS;Podbeskidzie Bielsko-Biała;0 - 0;Gość;Łódzki KS;(11) Sebastian Ziajka;90;0;0;0;0;Cały mecz;0;0
2010/2011;10 kwietnia 2011 19:00;Łódzki KS;Podbeskidzie Bielsko-Biała;0 - 0;Gość;Łódzki KS;(16) Adam Cieśliński;64;0;0;0;0;Zszedł;0;64
2010/2011;10 kwietnia 2011 19:00;Łódzki KS;Podbeskidzie Bielsko-Biała;0 - 0;Gość;Łódzki KS;Sylwester Patejuk;26;0;0;0;0;Wszedł;64;0
2010/2011;10 kwietnia 2011 19:00;Łódzki KS;Podbeskidzie Bielsko-Biała;0 - 0;Gość;Łódzki KS;(23) Róbert Demjan;90;0;0;0;0;Zszedł;0;90
2010/2011;10 kwietnia 2011 19:00;Łódzki KS;Podbeskidzie Bielsko-Biała;0 - 0;Gość;Łódzki KS;Piotr Malinowski;0;0;0;0;0;Wszedł;90;0
2010/2011;15 kwietnia 2011 19:00;Podbeskidzie Bielsko-Biała;KSZO Ostrowiec Świętokrzyski;0 - 0;Gospodarz;KSZO Ostrowiec Świętokrzyski;Richard Zajac;90;0;0;0;0;Cały mecz;0;0
2010/2011;15 kwietnia 2011 19:00;Podbeskidzie Bielsko-Biała;KSZO Ostrowiec Świętokrzyski;0 - 0;Gospodarz;KSZO Ostrowiec Świętokrzyski;Sławomir Cienciała;90;0;0;0;0;Cały mecz;0;0
2010/2011;15 kwietnia 2011 19:00;Podbeskidzie Bielsko-Biała;KSZO Ostrowiec Świętokrzyski;0 - 0;Gospodarz;KSZO Ostrowiec Świętokrzyski;Juraj Dančík;90;0;0;0;0;Cały mecz;0;0
2010/2011;15 kwietnia 2011 19:00;Podbeskidzie Bielsko-Biała;KSZO Ostrowiec Świętokrzyski;0 - 0;Gospodarz;KSZO Ostrowiec Świętokrzyski;Bartłomiej Konieczny;90;0;0;0;0;Cały mecz;0;0
2010/2011;15 kwietnia 2011 19:00;Podbeskidzie Bielsko-Biała;KSZO Ostrowiec Świętokrzyski;0 - 0;Gospodarz;KSZO Ostrowiec Świętokrzyski;Michał Osiński;90;0;0;0;0;Cały mecz;0;0
2010/2011;15 kwietnia 2011 19:00;Podbeskidzie Bielsko-Biała;KSZO Ostrowiec Świętokrzyski;0 - 0;Gospodarz;KSZO Ostrowiec Świętokrzyski;Marek Sokołowski;90;0;0;0;0;Cały mecz;0;0
2010/2011;15 kwietnia 2011 19:00;Podbeskidzie Bielsko-Biała;KSZO Ostrowiec Świętokrzyski;0 - 0;Gospodarz;KSZO Ostrowiec Świętokrzyski;František Metelka;90;0;0;0;0;Cały mecz;0;0
2010/2011;15 kwietnia 2011 19:00;Podbeskidzie Bielsko-Biała;KSZO Ostrowiec Świętokrzyski;0 - 0;Gospodarz;KSZO Ostrowiec Świętokrzyski;Dariusz Kołodziej;46;0;0;0;0;Zszedł;0;46
2010/2011;15 kwietnia 2011 19:00;Podbeskidzie Bielsko-Biała;KSZO Ostrowiec Świętokrzyski;0 - 0;Gospodarz;KSZO Ostrowiec Świętokrzyski;Damian Chmiel;44;0;0;0;0;Wszedł;46;0
2010/2011;15 kwietnia 2011 19:00;Podbeskidzie Bielsko-Biała;KSZO Ostrowiec Świętokrzyski;0 - 0;Gospodarz;KSZO Ostrowiec Świętokrzyski;Sebastian Ziajka;73;0;0;0;0;Zszedł;0;73
2010/2011;15 kwietnia 2011 19:00;Podbeskidzie Bielsko-Biała;KSZO Ostrowiec Świętokrzyski;0 - 0;Gospodarz;KSZO Ostrowiec Świętokrzyski;Piotr Malinowski;17;0;0;0;0;Wszedł;73;0
2010/2011;15 kwietnia 2011 19:00;Podbeskidzie Bielsko-Biała;KSZO Ostrowiec Świętokrzyski;0 - 0;Gospodarz;KSZO Ostrowiec Świętokrzyski;Adam Cieśliński;58;0;0;0;0;Zszedł;0;58
2010/2011;15 kwietnia 2011 19:00;Podbeskidzie Bielsko-Biała;KSZO Ostrowiec Świętokrzyski;0 - 0;Gospodarz;KSZO Ostrowiec Świętokrzyski;Sylwester Patejuk;32;0;0;0;0;Wszedł;58;0
2010/2011;15 kwietnia 2011 19:00;Podbeskidzie Bielsko-Biała;KSZO Ostrowiec Świętokrzyski;0 - 0;Gospodarz;KSZO Ostrowiec Świętokrzyski;Róbert Demjan;90;0;0;0;0;Cały mecz;0;0
2010/2011;22 kwietnia 2011 16:30;Flota Świnoujście;Podbeskidzie Bielsko-Biała;1 - 1;Gość;Flota Świnoujście;Richard Zajac;90;0;0;1;0;Cały mecz;0;0
2010/2011;22 kwietnia 2011 16:30;Flota Świnoujście;Podbeskidzie Bielsko-Biała;1 - 1;Gość;Flota Świnoujście;Sławomir Cienciała;40;0;0;1;0;Zszedł;0;40
2010/2011;22 kwietnia 2011 16:30;Flota Świnoujście;Podbeskidzie Bielsko-Biała;1 - 1;Gość;Flota Świnoujście;Maciej Rogalski;50;0;0;1;0;Wszedł;40;0
2010/2011;22 kwietnia 2011 16:30;Flota Świnoujście;Podbeskidzie Bielsko-Biała;1 - 1;Gość;Flota Świnoujście;Juraj Dančík;90;0;0;0;0;Cały mecz;0;0
2010/2011;22 kwietnia 2011 16:30;Flota Świnoujście;Podbeskidzie Bielsko-Biała;1 - 1;Gość;Flota Świnoujście;Bartłomiej Konieczny;90;0;0;1;0;Cały mecz;0;0
2010/2011;22 kwietnia 2011 16:30;Flota Świnoujście;Podbeskidzie Bielsko-Biała;1 - 1;Gość;Flota Świnoujście;Tomasz Górkiewicz;90;0;0;0;0;Cały mecz;0;0
2010/2011;22 kwietnia 2011 16:30;Flota Świnoujście;Podbeskidzie Bielsko-Biała;1 - 1;Gość;Flota Świnoujście;Piotr Malinowski;74;0;0;0;0;Zszedł;0;74
2010/2011;22 kwietnia 2011 16:30;Flota Świnoujście;Podbeskidzie Bielsko-Biała;1 - 1;Gość;Flota Świnoujście;Krzysztof Zaremba;16;1;0;0;0;Wszedł;74;0
2010/2011;22 kwietnia 2011 16:30;Flota Świnoujście;Podbeskidzie Bielsko-Biała;1 - 1;Gość;Flota Świnoujście;František Metelka;90;0;0;0;0;Cały mecz;0;0
2010/2011;22 kwietnia 2011 16:30;Flota Świnoujście;Podbeskidzie Bielsko-Biała;1 - 1;Gość;Flota Świnoujście;Marek Sokołowski;90;0;0;0;0;Cały mecz;0;0
2010/2011;22 kwietnia 2011 16:30;Flota Świnoujście;Podbeskidzie Bielsko-Biała;1 - 1;Gość;Flota Świnoujście;Dariusz Łatka;66;0;0;0;0;Zszedł;0;66
2010/2011;22 kwietnia 2011 16:30;Flota Świnoujście;Podbeskidzie Bielsko-Biała;1 - 1;Gość;Flota Świnoujście;Dariusz Kołodziej;24;0;0;0;0;Wszedł;66;0
2010/2011;22 kwietnia 2011 16:30;Flota Świnoujście;Podbeskidzie Bielsko-Biała;1 - 1;Gość;Flota Świnoujście;Sebastian Ziajka;90;0;0;0;0;Cały mecz;0;0
2010/2011;22 kwietnia 2011 16:30;Flota Świnoujście;Podbeskidzie Bielsko-Biała;1 - 1;Gość;Flota Świnoujście;Róbert Demjan;90;0;0;0;0;Cały mecz;0;0
2010/2011;30 kwietnia 2011 20:15;Podbeskidzie Bielsko-Biała;Pogoń Szczecin;2 - 1;Gospodarz;Pogoń Szczecin;(1) Richard Zajac;90;0;0;0;0;Cały mecz;0;0
2010/2011;30 kwietnia 2011 20:15;Podbeskidzie Bielsko-Biała;Pogoń Szczecin;2 - 1;Gospodarz;Pogoń Szczecin;(10) Marek Sokołowski;90;0;0;0;0;Cały mecz;0;0
2010/2011;30 kwietnia 2011 20:15;Podbeskidzie Bielsko-Biała;Pogoń Szczecin;2 - 1;Gospodarz;Pogoń Szczecin;(6) Jacek Broniewicz;90;0;0;0;0;Cały mecz;0;0
2010/2011;30 kwietnia 2011 20:15;Podbeskidzie Bielsko-Biała;Pogoń Szczecin;2 - 1;Gospodarz;Pogoń Szczecin;(7) Juraj Dančík;90;0;0;0;0;Cały mecz;0;0
2010/2011;30 kwietnia 2011 20:15;Podbeskidzie Bielsko-Biała;Pogoń Szczecin;2 - 1;Gospodarz;Pogoń Szczecin;(17) Michał Osiński;90;0;0;0;0;Cały mecz;0;0
2010/2011;30 kwietnia 2011 20:15;Podbeskidzie Bielsko-Biała;Pogoń Szczecin;2 - 1;Gospodarz;Pogoń Szczecin;(20) Maciej Rogalski;90;0;0;0;0;Cały mecz;0;0
2010/2011;30 kwietnia 2011 20:15;Podbeskidzie Bielsko-Biała;Pogoń Szczecin;2 - 1;Gospodarz;Pogoń Szczecin;(19) František Metelka;90;0;0;0;0;Cały mecz;0;0
2010/2011;30 kwietnia 2011 20:15;Podbeskidzie Bielsko-Biała;Pogoń Szczecin;2 - 1;Gospodarz;Pogoń Szczecin;(14) Damian Chmiel;68;0;0;1;0;Zszedł;0;68
2010/2011;30 kwietnia 2011 20:15;Podbeskidzie Bielsko-Biała;Pogoń Szczecin;2 - 1;Gospodarz;Pogoń Szczecin;(8) Piotr Malinowski;22;1;0;1;0;Wszedł;68;0
2010/2011;30 kwietnia 2011 20:15;Podbeskidzie Bielsko-Biała;Pogoń Szczecin;2 - 1;Gospodarz;Pogoń Szczecin;(11) Sebastian Ziajka;46;0;0;1;0;Zszedł;0;46
2010/2011;30 kwietnia 2011 20:15;Podbeskidzie Bielsko-Biała;Pogoń Szczecin;2 - 1;Gospodarz;Pogoń Szczecin;(28) Dariusz Łatka;44;0;0;1;0;Wszedł;46;0
2010/2011;30 kwietnia 2011 20:15;Podbeskidzie Bielsko-Biała;Pogoń Szczecin;2 - 1;Gospodarz;Pogoń Szczecin;(16) Adam Cieśliński;90;0;0;0;0;Cały mecz;0;0
2010/2011;30 kwietnia 2011 20:15;Podbeskidzie Bielsko-Biała;Pogoń Szczecin;2 - 1;Gospodarz;Pogoń Szczecin;(23) Róbert Demjan;76;1;0;1;0;Zszedł;0;76
2010/2011;30 kwietnia 2011 20:15;Podbeskidzie Bielsko-Biała;Pogoń Szczecin;2 - 1;Gospodarz;Pogoń Szczecin;(22) Krzysztof Zaremba;14;0;0;1;0;Wszedł;76;0
2010/2011;8 maja 2011 16:00;Dolcan Ząbki;Podbeskidzie Bielsko-Biała;2 - 0;Gość;Dolcan Ząbki;(1) Richard Zajac;90;0;0;0;0;Cały mecz;0;0
2010/2011;8 maja 2011 16:00;Dolcan Ząbki;Podbeskidzie Bielsko-Biała;2 - 0;Gość;Dolcan Ząbki;(2) Tomasz Górkiewicz;90;0;0;1;0;Cały mecz;0;0
2010/2011;8 maja 2011 16:00;Dolcan Ząbki;Podbeskidzie Bielsko-Biała;2 - 0;Gość;Dolcan Ząbki;(7) Juraj Dančík;90;0;0;0;0;Cały mecz;0;0
2010/2011;8 maja 2011 16:00;Dolcan Ząbki;Podbeskidzie Bielsko-Biała;2 - 0;Gość;Dolcan Ząbki;(26) Bartłomiej Konieczny;90;0;0;1;0;Cały mecz;0;0
2010/2011;8 maja 2011 16:00;Dolcan Ząbki;Podbeskidzie Bielsko-Biała;2 - 0;Gość;Dolcan Ząbki;(17) Michał Osiński;90;0;0;1;0;Cały mecz;0;0
2010/2011;8 maja 2011 16:00;Dolcan Ząbki;Podbeskidzie Bielsko-Biała;2 - 0;Gość;Dolcan Ząbki;(24) Marek Sokołowski;46;0;0;1;0;Zszedł;0;46
2010/2011;8 maja 2011 16:00;Dolcan Ząbki;Podbeskidzie Bielsko-Biała;2 - 0;Gość;Dolcan Ząbki;(9) Dariusz Kołodziej;44;0;0;1;0;Wszedł;46;0
2010/2011;8 maja 2011 16:00;Dolcan Ząbki;Podbeskidzie Bielsko-Biała;2 - 0;Gość;Dolcan Ząbki;(21) Piotr Koman;90;0;0;1;0;Cały mecz;0;0
2010/2011;8 maja 2011 16:00;Dolcan Ząbki;Podbeskidzie Bielsko-Biała;2 - 0;Gość;Dolcan Ząbki;(28) Dariusz Łatka;66;0;0;0;0;Zszedł;0;66
2010/2011;8 maja 2011 16:00;Dolcan Ząbki;Podbeskidzie Bielsko-Biała;2 - 0;Gość;Dolcan Ząbki;(8) Piotr Malinowski;24;0;0;0;0;Wszedł;66;0
2010/2011;8 maja 2011 16:00;Dolcan Ząbki;Podbeskidzie Bielsko-Biała;2 - 0;Gość;Dolcan Ząbki;(20) Maciej Rogalski;90;0;0;0;0;Cały mecz;0;0
2010/2011;8 maja 2011 16:00;Dolcan Ząbki;Podbeskidzie Bielsko-Biała;2 - 0;Gość;Dolcan Ząbki;(16) Adam Cieśliński;42;0;0;0;0;Zszedł;0;42
2010/2011;8 maja 2011 16:00;Dolcan Ząbki;Podbeskidzie Bielsko-Biała;2 - 0;Gość;Dolcan Ząbki;(22) Krzysztof Zaremba;48;0;0;0;0;Wszedł;42;0
2010/2011;8 maja 2011 16:00;Dolcan Ząbki;Podbeskidzie Bielsko-Biała;2 - 0;Gość;Dolcan Ząbki;(13) Sylwester Patejuk;90;0;0;0;0;Cały mecz;0;0
2010/2011;11 maja 2011 18:15;Podbeskidzie Bielsko-Biała;Piast Gliwice;0 - 0;Gospodarz;Piast Gliwice;(1) Richard Zajac;90;0;0;0;0;Cały mecz;0;0
2010/2011;11 maja 2011 18:15;Podbeskidzie Bielsko-Biała;Piast Gliwice;0 - 0;Gospodarz;Piast Gliwice;(2) Tomasz Górkiewicz;90;0;0;0;0;Cały mecz;0;0
2010/2011;11 maja 2011 18:15;Podbeskidzie Bielsko-Biała;Piast Gliwice;0 - 0;Gospodarz;Piast Gliwice;(7) Juraj Dančík;90;0;0;1;0;Cały mecz;0;0
2010/2011;11 maja 2011 18:15;Podbeskidzie Bielsko-Biała;Piast Gliwice;0 - 0;Gospodarz;Piast Gliwice;(26) Bartłomiej Konieczny;90;0;0;0;0;Cały mecz;0;0
2010/2011;11 maja 2011 18:15;Podbeskidzie Bielsko-Biała;Piast Gliwice;0 - 0;Gospodarz;Piast Gliwice;(17) Michał Osiński;90;0;0;0;0;Cały mecz;0;0
2010/2011;11 maja 2011 18:15;Podbeskidzie Bielsko-Biała;Piast Gliwice;0 - 0;Gospodarz;Piast Gliwice;(28) Dariusz Łatka;55;0;0;1;0;Zszedł;0;55
2010/2011;11 maja 2011 18:15;Podbeskidzie Bielsko-Biała;Piast Gliwice;0 - 0;Gospodarz;Piast Gliwice;(10) Marek Sokołowski;35;0;0;1;0;Wszedł;55;0
2010/2011;11 maja 2011 18:15;Podbeskidzie Bielsko-Biała;Piast Gliwice;0 - 0;Gospodarz;Piast Gliwice;(19) František Metelka;90;0;0;0;0;Cały mecz;0;0
2010/2011;11 maja 2011 18:15;Podbeskidzie Bielsko-Biała;Piast Gliwice;0 - 0;Gospodarz;Piast Gliwice;(14) Damian Chmiel;46;0;0;0;0;Zszedł;0;46
2010/2011;11 maja 2011 18:15;Podbeskidzie Bielsko-Biała;Piast Gliwice;0 - 0;Gospodarz;Piast Gliwice;(20) Maciej Rogalski;44;0;0;0;0;Wszedł;46;0
2010/2011;11 maja 2011 18:15;Podbeskidzie Bielsko-Biała;Piast Gliwice;0 - 0;Gospodarz;Piast Gliwice;(11) Sebastian Ziajka;90;0;0;0;0;Cały mecz;0;0
2010/2011;11 maja 2011 18:15;Podbeskidzie Bielsko-Biała;Piast Gliwice;0 - 0;Gospodarz;Piast Gliwice;(23) Róbert Demjan;90;0;0;0;0;Cały mecz;0;0
2010/2011;11 maja 2011 18:15;Podbeskidzie Bielsko-Biała;Piast Gliwice;0 - 0;Gospodarz;Piast Gliwice;(22) Krzysztof Zaremba;63;0;0;0;0;Zszedł;0;63
2010/2011;11 maja 2011 18:15;Podbeskidzie Bielsko-Biała;Piast Gliwice;0 - 0;Gospodarz;Piast Gliwice;(8) Piotr Malinowski;27;0;0;0;0;Wszedł;63;0
2010/2011;15 maja 2011 16:00;Warta Poznań;Podbeskidzie Bielsko-Biała;1 - 1;Gość;Warta Poznań;(1) Richard Zajac;90;0;0;0;0;Cały mecz;0;0
2010/2011;15 maja 2011 16:00;Warta Poznań;Podbeskidzie Bielsko-Biała;1 - 1;Gość;Warta Poznań;(10) Marek Sokołowski;90;0;0;1;0;Cały mecz;0;0
2010/2011;15 maja 2011 16:00;Warta Poznań;Podbeskidzie Bielsko-Biała;1 - 1;Gość;Warta Poznań;(7) Juraj Dančík;90;0;0;0;0;Cały mecz;0;0
2010/2011;15 maja 2011 16:00;Warta Poznań;Podbeskidzie Bielsko-Biała;1 - 1;Gość;Warta Poznań;(26) Bartłomiej Konieczny;90;0;0;1;0;Cały mecz;0;0
2010/2011;15 maja 2011 16:00;Warta Poznań;Podbeskidzie Bielsko-Biała;1 - 1;Gość;Warta Poznań;(17) Michał Osiński;90;0;0;0;0;Cały mecz;0;0
2010/2011;15 maja 2011 16:00;Warta Poznań;Podbeskidzie Bielsko-Biała;1 - 1;Gość;Warta Poznań;(8) Piotr Malinowski;78;0;0;0;0;Zszedł;0;78
2010/2011;15 maja 2011 16:00;Warta Poznań;Podbeskidzie Bielsko-Biała;1 - 1;Gość;Warta Poznań;(22) Krzysztof Zaremba;12;0;0;0;0;Wszedł;78;0
2010/2011;15 maja 2011 16:00;Warta Poznań;Podbeskidzie Bielsko-Biała;1 - 1;Gość;Warta Poznań;(28) Dariusz Łatka;71;0;0;1;0;Zszedł;0;71
2010/2011;15 maja 2011 16:00;Warta Poznań;Podbeskidzie Bielsko-Biała;1 - 1;Gość;Warta Poznań;(11) Sebastian Ziajka;19;0;0;1;0;Wszedł;71;0
2010/2011;15 maja 2011 16:00;Warta Poznań;Podbeskidzie Bielsko-Biała;1 - 1;Gość;Warta Poznań;(19) František Metelka;90;0;0;0;0;Cały mecz;0;0
2010/2011;15 maja 2011 16:00;Warta Poznań;Podbeskidzie Bielsko-Biała;1 - 1;Gość;Warta Poznań;(9) Dariusz Kołodziej;46;0;0;0;0;Zszedł;0;46
2010/2011;15 maja 2011 16:00;Warta Poznań;Podbeskidzie Bielsko-Biała;1 - 1;Gość;Warta Poznań;(13) Sylwester Patejuk;44;1;0;0;0;Wszedł;46;0
2010/2011;15 maja 2011 16:00;Warta Poznań;Podbeskidzie Bielsko-Biała;1 - 1;Gość;Warta Poznań;(20) Maciej Rogalski;90;0;0;0;0;Cały mecz;0;0
2010/2011;15 maja 2011 16:00;Warta Poznań;Podbeskidzie Bielsko-Biała;1 - 1;Gość;Warta Poznań;(23) Róbert Demjan;90;0;0;0;0;Cały mecz;0;0
2010/2011;21 maja 2011 19:00;Podbeskidzie Bielsko-Biała;Bogdanka Łęczna;3 - 1;Gospodarz;Bogdanka Łęczna;Richard Zajac;90;0;0;0;0;Cały mecz;0;0
2010/2011;21 maja 2011 19:00;Podbeskidzie Bielsko-Biała;Bogdanka Łęczna;3 - 1;Gospodarz;Bogdanka Łęczna;Marek Sokołowski;90;1;0;0;0;Cały mecz;0;0
2010/2011;21 maja 2011 19:00;Podbeskidzie Bielsko-Biała;Bogdanka Łęczna;3 - 1;Gospodarz;Bogdanka Łęczna;Juraj Dančík;90;0;0;1;0;Cały mecz;0;0
2010/2011;21 maja 2011 19:00;Podbeskidzie Bielsko-Biała;Bogdanka Łęczna;3 - 1;Gospodarz;Bogdanka Łęczna;Bartłomiej Konieczny;90;0;0;1;0;Cały mecz;0;0
2010/2011;21 maja 2011 19:00;Podbeskidzie Bielsko-Biała;Bogdanka Łęczna;3 - 1;Gospodarz;Bogdanka Łęczna;Michał Osiński;90;1;0;0;0;Cały mecz;0;0
2010/2011;21 maja 2011 19:00;Podbeskidzie Bielsko-Biała;Bogdanka Łęczna;3 - 1;Gospodarz;Bogdanka Łęczna;Maciej Rogalski;90;0;0;1;0;Cały mecz;0;0
2010/2011;21 maja 2011 19:00;Podbeskidzie Bielsko-Biała;Bogdanka Łęczna;3 - 1;Gospodarz;Bogdanka Łęczna;František Metelka;90;0;0;0;0;Cały mecz;0;0
2010/2011;21 maja 2011 19:00;Podbeskidzie Bielsko-Biała;Bogdanka Łęczna;3 - 1;Gospodarz;Bogdanka Łęczna;Dariusz Kołodziej;56;0;0;0;0;Zszedł;0;56
2010/2011;21 maja 2011 19:00;Podbeskidzie Bielsko-Biała;Bogdanka Łęczna;3 - 1;Gospodarz;Bogdanka Łęczna;Piotr Malinowski;34;0;0;0;0;Wszedł;56;0
2010/2011;21 maja 2011 19:00;Podbeskidzie Bielsko-Biała;Bogdanka Łęczna;3 - 1;Gospodarz;Bogdanka Łęczna;Sebastian Ziajka;90;0;0;0;0;Cały mecz;0;0
2010/2011;21 maja 2011 19:00;Podbeskidzie Bielsko-Biała;Bogdanka Łęczna;3 - 1;Gospodarz;Bogdanka Łęczna;Sylwester Patejuk;78;0;0;0;0;Zszedł;0;78
2010/2011;21 maja 2011 19:00;Podbeskidzie Bielsko-Biała;Bogdanka Łęczna;3 - 1;Gospodarz;Bogdanka Łęczna;Damian Chmiel;12;1;0;0;0;Wszedł;78;0
2010/2011;21 maja 2011 19:00;Podbeskidzie Bielsko-Biała;Bogdanka Łęczna;3 - 1;Gospodarz;Bogdanka Łęczna;Róbert Demjan;57;0;0;0;0;Zszedł;0;57
2010/2011;21 maja 2011 19:00;Podbeskidzie Bielsko-Biała;Bogdanka Łęczna;3 - 1;Gospodarz;Bogdanka Łęczna;Adam Cieśliński;33;0;0;0;0;Wszedł;57;0
2010/2011;25 maja 2011 19:00;Podbeskidzie Bielsko-Biała;Sandecja Nowy Sącz;2 - 0;Gospodarz;Sandecja Nowy Sącz;(1) Richard Zajac;90;0;0;0;0;Cały mecz;0;0
2010/2011;25 maja 2011 19:00;Podbeskidzie Bielsko-Biała;Sandecja Nowy Sącz;2 - 0;Gospodarz;Sandecja Nowy Sącz;(10) Marek Sokołowski;90;0;0;0;0;Cały mecz;0;0
2010/2011;25 maja 2011 19:00;Podbeskidzie Bielsko-Biała;Sandecja Nowy Sącz;2 - 0;Gospodarz;Sandecja Nowy Sącz;(6) Jacek Broniewicz;90;0;0;0;0;Cały mecz;0;0
2010/2011;25 maja 2011 19:00;Podbeskidzie Bielsko-Biała;Sandecja Nowy Sącz;2 - 0;Gospodarz;Sandecja Nowy Sącz;(7) Juraj Dančík;90;1;0;0;0;Cały mecz;0;0
2010/2011;25 maja 2011 19:00;Podbeskidzie Bielsko-Biała;Sandecja Nowy Sącz;2 - 0;Gospodarz;Sandecja Nowy Sącz;(17) Michał Osiński;90;0;0;0;0;Cały mecz;0;0
2010/2011;25 maja 2011 19:00;Podbeskidzie Bielsko-Biała;Sandecja Nowy Sącz;2 - 0;Gospodarz;Sandecja Nowy Sącz;(11) Sebastian Ziajka;80;0;0;0;0;Zszedł;0;80
